Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.21	GNS_DEF_120-219_0_0_all	17752	kWd	4.90	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	147528	kWd	3794.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	147528	kWd	845.72	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GNS_DEF_120-219_0_0_all	5425	kWd	2.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GNS_DEF_120-219_0_0_all	5425	kWd	0.45	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	50407	kWd	105.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	50407	kWd	23.41	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GNS_DEF_120-219_0_0_all	7375	kWd	24.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GNS_DEF_120-219_0_0_all	7375	kWd	5.35	Discards	R-Reported	Raised Discard
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	86254	kWd	2753.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	86254	kWd	613.67	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	89714	kWd	1389.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_120-219_0_0_all	89714	kWd	309.62	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	1243	kWd	4.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	1243	kWd	0.89	Discards	R-Reported	Raised Discard
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	285.00	Landings	R-Reported	Imported
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	63.53	Discards	R-Reported	Raised Discard
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	206.00	Landings	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	45.92	Discards	R-Reported	Raised Discard
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	297.00	Landings	R-Reported	Imported
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	66.20	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	337.00	Landings	R-Reported	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	75.12	Discards	R-Reported	Raised Discard
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	86126	kWd	1500.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	86126	kWd	334.37	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	8531	kWd	20.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	8531	kWd	4.46	Discards	R-Reported	Raised Discard
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	105440	kWd	1270.00	Landings	R-Reported	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	105440	kWd	283.10	Discards	R-Reported	Raised Discard
Netherlands	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	6010	kWd	40.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	6010	kWd	8.92	Discards	R-Reported	Raised Discard
Norway	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	133.00	Landings	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	29.65	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	1323273	kWd	3.00	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	1323273	kWd	0.67	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	1176577	kWd	5.00	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	1176577	kWd	1.11	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	924250	kWd	3.00	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0	924250	kWd	0.67	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	2789064	kWd	84.25	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	2789064	kWd	18.78	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	2074566	kWd	3.40	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	2074566	kWd	0.76	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	3153637	kWd	62.53	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	3153637	kWd	13.94	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	1253270	kWd	106.60	Landings	R-Reported	Imported
France	3	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0	1253270	kWd	23.76	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	1197.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	1041.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	9.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	126.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	6.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_>=120_0_0_all	-9	NA	1187.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	54837	kWd	1.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	54837	kWd	0.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	54837	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	54837	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	108973	kWd	7.80	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	108973	kWd	0.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	108973	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	108973	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	85375	kWd	1.10	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	85375	kWd	371.73	Discards	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	85375	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	85375	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	255230	kWd	894.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	255230	kWd	199.28	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	255230	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	187801	kWd	672.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	187801	kWd	149.80	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	187801	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	177001	kWd	7.60	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	177001	kWd	489.79	Discards	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	177001	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	177001	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	191980	kWd	16.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	191980	kWd	1232.74	Discards	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	191980	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	191980	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Belgium	2024	Year	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	3034705	kWd	28064.00	Landings	R-Reported	Imported
Belgium	2024	Year	2024	lem.27.3a47d	27.7.d	TBB_DEF_70-99_0_0_all	3034705	kWd	16769.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_32-69_0_0_all	256713	kWd	0.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTM_SPF_32-69_0_0_all	1370	kWd	0.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_32-69_0_0_all	272339	kWd	0.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTM_SPF_32-69_0_0_all	840	kWd	0.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_32-69_0_0_all	999103	kWd	16.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_32-69_0_0_all	999103	kWd	3.57	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_32-69_0_0_all	1866918	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	331163	kWd	73.20	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	331163	kWd	128.99	Discards	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	331163	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	331163	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	207243	kWd	97.10	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	207243	kWd	295.37	Discards	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	207243	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_70-89_2_35_all	207243	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	69311	kWd	0.30	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	69311	kWd	150.11	Discards	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	69311	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_70-89_2_35_all	69311	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2392161	kWd	3390.00	Landings	R-Reported	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2392161	kWd	13601.11	Discards	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2256007	kWd	4330.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2256007	kWd	753.20	Discards	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2363251	kWd	5770.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2363251	kWd	14416.79	Discards	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	29008	kWd	10.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	29008	kWd	2.23	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	90337	kWd	100.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	90337	kWd	21.03	Discards	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	69611	kWd	60.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CEP_32-69_0_0_all	69611	kWd	113.71	Discards	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2015831	kWd	2570.00	Landings	R-Reported	Imported
Netherlands	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	2015831	kWd	2623.76	Discards	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	280707	kWd	348.00	Landings	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	280707	kWd	77.57	Discards	R-Reported	Raised Discard
Germany	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	268844	kWd	441.00	Landings	R-Reported	Imported
Germany	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	268844	kWd	98.30	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	239930	kWd	387.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_70-99_0_0_all	239930	kWd	523.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	18821	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	18821	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	18821	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	845	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	845	kWd	0.00	Discards	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	845	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	845	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	1472	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	1472	kWd	0.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	1472	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	1472	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	31969	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	31969	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	31969	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	17645	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	17645	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	17645	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	4242	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	4242	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	FPO_CRU_0_0_0_all	4242	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	3055	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	3055	kWd	0.00	Discards	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	3055	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	GTR_DEF_all_0_0_all	3055	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	FPO_CRU_0_0_0_all	279768	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	5491	kWd	2.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	5491	kWd	0.45	Discards	R-Reported	Raised Discard
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	5491	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	5491	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	146	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	146	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GTR_DEF_all_0_0_all	146	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	FPO_CRU_0_0_0_all	133000	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	FPO_CRU_0_0_0_all	133000	kWd	0.00	Discards	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	FPO_CRU_0_0_0_all	133000	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	FPO_CRU_0_0_0_all	133000	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Netherlands	3	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	379743	kWd	887.19	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2024	lem.27.3a47d	27.3.a.20	TBB_DEF_>=120_0_0_all	108203	kWd	4140.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2024	lem.27.3a47d	27.3.a.20	TBB_DEF_>=120_0_0_all	108203	kWd	922.85	Discards	R-Reported	Raised Discard
Netherlands	1	Quarter	2024	lem.27.3a47d	27.3.a.20	TBB_DEF_>=120_0_0_all	8615	kWd	620.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.3.a.20	TBB_DEF_>=120_0_0_all	8615	kWd	138.20	Discards	R-Reported	Raised Discard
Germany	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	6715	kWd	9.00	Landings	R-Reported	Imported
Germany	1	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	6715	kWd	2.01	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	100034	kWd	1536.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	100034	kWd	342.39	Discards	R-Reported	Raised Discard
Germany	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	128667	kWd	3353.00	Landings	R-Reported	Imported
Germany	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	128667	kWd	747.42	Discards	R-Reported	Raised Discard
Germany	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	128667	kWd	0.00	BMS landing	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	55051	kWd	1285.00	Landings	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	55051	kWd	286.44	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	12087	kWd	5.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.4	TBB_DEF_>=120_0_0_all	12087	kWd	1.11	Discards	R-Reported	Raised Discard
Germany	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	132947	kWd	344.00	Landings	R-Reported	Imported
Germany	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	132947	kWd	76.68	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_100-119_0_0_all	479	kWd	32.00	Landings	R-Reported	Imported
Belgium	2	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_100-119_0_0_all	479	kWd	7.13	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_100-119_0_0_all	13632	kWd	21.00	Landings	R-Reported	Imported
Belgium	3	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_100-119_0_0_all	13632	kWd	4.68	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_32-69_0_0	663	kWd	2.49	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_32-69_0_0	663	kWd	0.56	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0	20346	kWd	4.50	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0	20346	kWd	1.00	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0	41974	kWd	8.99	Landings	R-Reported	Imported
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0	41974	kWd	2.00	Discards	R-Reported	Raised Discard
